,STATIONS_ID,MESS_DATUM,QN_9,TT_TU,RF_TU,eor
2022-01-19 19:00:00,403,2022011919,3,3.7,77,eor
2022-01-19 20:00:00,403,2022011920,3,3.6,78,eor
2022-01-19 21:00:00,403,2022011921,3,3.7,81,eor
2022-01-19 22:00:00,403,2022011922,3,3.9,82,eor
2022-01-19 23:00:00,403,2022011923,3,3.9,90,eor
2022-01-20 00:00:00,403,2022012000,3,3.4,89,eor
2022-01-20 01:00:00,403,2022012001,3,3.9,90,eor
2022-01-20 02:00:00,403,2022012002,3,3.2,82,eor
2022-01-20 03:00:00,403,2022012003,3,2.8,77,eor
2022-01-20 04:00:00,403,2022012004,3,2.4,79,eor
2022-01-20 05:00:00,403,2022012005,3,0,93,eor
2022-01-20 06:00:00,403,2022012006,3,1.6,76,eor
2022-01-20 07:00:00,403,2022012007,3,1.3,55,eor
2022-01-20 08:00:00,403,2022012008,3,1,58,eor
2022-01-20 09:00:00,403,2022012009,3,1.5,56,eor
2022-01-20 10:00:00,403,2022012010,3,1.9,59,eor
2022-01-20 11:00:00,403,2022012011,3,2.3,60,eor
2022-01-20 12:00:00,403,2022012012,3,3,56,eor
2022-01-20 13:00:00,403,2022012013,3,2.4,54,eor
2022-01-20 14:00:00,403,2022012014,3,2.4,57,eor
2022-01-20 15:00:00,403,2022012015,3,2.1,58,eor
2022-01-20 16:00:00,403,2022012016,3,0.5,73,eor
2022-01-20 17:00:00,403,2022012017,3,0.3,71,eor
2022-01-20 18:00:00,403,2022012018,3,0.3,70,eor
2022-01-20 19:00:00,403,2022012019,3,-1,94,eor
2022-01-20 20:00:00,403,2022012020,3,-1.3,97,eor
2022-01-20 21:00:00,403,2022012021,3,-1.5,92,eor
2022-01-20 22:00:00,403,2022012022,3,-1.6,87,eor
2022-01-20 23:00:00,403,2022012023,3,-0.9,79,eor
2022-01-21 00:00:00,403,2022012100,3,-0.9,71,eor
2022-01-21 01:00:00,403,2022012101,3,-1,67,eor
2022-01-21 02:00:00,403,2022012102,3,-0.9,66,eor
2022-01-21 03:00:00,403,2022012103,3,-1.4,68,eor
2022-01-21 04:00:00,403,2022012104,3,-2,69,eor
2022-01-21 05:00:00,403,2022012105,3,-2.5,70,eor
2022-01-21 06:00:00,403,2022012106,3,-2.8,71,eor
2022-01-21 07:00:00,403,2022012107,3,-2.6,72,eor
2022-01-21 08:00:00,403,2022012108,3,-2.6,76,eor
2022-01-21 09:00:00,403,2022012109,3,-1.7,76,eor
2022-01-21 10:00:00,403,2022012110,3,-0.2,75,eor
2022-01-21 11:00:00,403,2022012111,3,0.8,70,eor
2022-01-21 12:00:00,403,2022012112,3,1.4,63,eor
2022-01-21 13:00:00,403,2022012113,3,2,58,eor
2022-01-21 14:00:00,403,2022012114,3,2.2,56,eor
2022-01-21 15:00:00,403,2022012115,3,2.1,51,eor
2022-01-21 16:00:00,403,2022012116,3,1.6,51,eor
2022-01-21 17:00:00,403,2022012117,3,1,56,eor
2022-01-21 18:00:00,403,2022012118,3,1,62,eor
2022-01-21 19:00:00,403,2022012119,3,1.9,73,eor
2022-01-21 20:00:00,403,2022012120,3,2.2,83,eor
2022-01-21 21:00:00,403,2022012121,3,1.8,96,eor
2022-01-21 22:00:00,403,2022012122,3,2.3,99,eor
2022-01-21 23:00:00,403,2022012123,3,2.9,100,eor
2022-01-22 00:00:00,403,2022012200,3,3.4,99,eor
2022-01-22 01:00:00,403,2022012201,3,3.8,99,eor
2022-01-22 02:00:00,403,2022012202,3,3.9,98,eor
2022-01-22 03:00:00,403,2022012203,3,3.7,97,eor
2022-01-22 04:00:00,403,2022012204,3,3.3,96,eor
2022-01-22 05:00:00,403,2022012205,3,2.5,96,eor
2022-01-22 06:00:00,403,2022012206,3,2.4,95,eor
2022-01-22 07:00:00,403,2022012207,3,1.9,95,eor
2022-01-22 08:00:00,403,2022012208,3,2,94,eor
2022-01-22 09:00:00,403,2022012209,3,2.3,93,eor
2022-01-22 10:00:00,403,2022012210,3,2.5,90,eor
2022-01-22 11:00:00,403,2022012211,3,2.9,84,eor
2022-01-22 12:00:00,403,2022012212,3,3,73,eor
2022-01-22 13:00:00,403,2022012213,3,3.2,72,eor
2022-01-22 14:00:00,403,2022012214,3,3.3,69,eor
2022-01-22 15:00:00,403,2022012215,3,3.1,73,eor
2022-01-22 16:00:00,403,2022012216,3,2.5,78,eor
2022-01-22 17:00:00,403,2022012217,3,2,83,eor
2022-01-22 18:00:00,403,2022012218,3,2,83,eor
2022-01-22 19:00:00,403,2022012219,3,2.5,85,eor
2022-01-22 20:00:00,403,2022012220,3,2.9,87,eor
2022-01-22 21:00:00,403,2022012221,3,3.1,92,eor
2022-01-22 22:00:00,403,2022012222,3,3.1,98,eor
2022-01-22 23:00:00,403,2022012223,3,3.6,99,eor
2022-01-23 00:00:00,403,2022012300,3,4.3,100,eor
2022-01-23 01:00:00,403,2022012301,3,4.5,100,eor
2022-01-23 02:00:00,403,2022012302,3,4.7,100,eor
2022-01-23 03:00:00,403,2022012303,3,4.8,99,eor
2022-01-23 04:00:00,403,2022012304,3,4.8,98,eor
2022-01-23 05:00:00,403,2022012305,3,4.7,98,eor
2022-01-23 06:00:00,403,2022012306,3,4.7,98,eor
2022-01-23 07:00:00,403,2022012307,3,4.7,98,eor
2022-01-23 08:00:00,403,2022012308,3,4.8,98,eor
2022-01-23 09:00:00,403,2022012309,3,5.2,98,eor
2022-01-23 10:00:00,403,2022012310,3,5.5,98,eor
2022-01-23 11:00:00,403,2022012311,3,5.9,96,eor
2022-01-23 12:00:00,403,2022012312,3,6.1,95,eor
2022-01-23 13:00:00,403,2022012313,3,6.1,96,eor
2022-01-23 14:00:00,403,2022012314,3,6.3,94,eor
2022-01-23 15:00:00,403,2022012315,3,6.2,94,eor
2022-01-23 16:00:00,403,2022012316,3,6.2,92,eor
2022-01-23 17:00:00,403,2022012317,3,5.7,94,eor
2022-01-23 18:00:00,403,2022012318,3,5.5,98,eor
2022-01-23 19:00:00,403,2022012319,3,5.1,99,eor
2022-01-23 20:00:00,403,2022012320,3,5.3,100,eor
2022-01-23 21:00:00,403,2022012321,3,5.5,100,eor
2022-01-23 22:00:00,403,2022012322,3,5.5,100,eor
2022-01-23 23:00:00,403,2022012323,3,5.8,100,eor
2022-01-24 00:00:00,403,2022012400,3,5.8,100,eor
2022-01-24 01:00:00,403,2022012401,3,5.7,100,eor
2022-01-24 02:00:00,403,2022012402,3,5.9,100,eor
2022-01-24 03:00:00,403,2022012403,3,5.8,100,eor
2022-01-24 04:00:00,403,2022012404,3,5.5,100,eor
2022-01-24 05:00:00,403,2022012405,3,5.5,100,eor
2022-01-24 06:00:00,403,2022012406,3,5.3,99,eor
2022-01-24 07:00:00,403,2022012407,3,5.1,98,eor
2022-01-24 08:00:00,403,2022012408,3,5,99,eor
2022-01-24 09:00:00,403,2022012409,3,5.4,98,eor
2022-01-24 10:00:00,403,2022012410,3,5.9,93,eor
2022-01-24 11:00:00,403,2022012411,3,5.9,92,eor
2022-01-24 12:00:00,403,2022012412,3,5.8,88,eor
2022-01-24 13:00:00,403,2022012413,3,5.5,89,eor
2022-01-24 14:00:00,403,2022012414,3,5.1,94,eor
2022-01-24 15:00:00,403,2022012415,3,5,93,eor
2022-01-24 16:00:00,403,2022012416,3,4.6,95,eor
2022-01-24 17:00:00,403,2022012417,3,4.4,96,eor
2022-01-24 18:00:00,403,2022012418,3,4.3,97,eor
2022-01-24 19:00:00,403,2022012419,3,4.3,98,eor
2022-01-24 20:00:00,403,2022012420,3,4.3,98,eor
2022-01-24 21:00:00,403,2022012421,3,4.4,98,eor
2022-01-24 22:00:00,403,2022012422,3,4.4,98,eor
2022-01-24 23:00:00,403,2022012423,3,4.3,98,eor
2022-01-25 00:00:00,403,2022012500,3,4.2,97,eor
2022-01-25 01:00:00,403,2022012501,3,3.9,96,eor
2022-01-25 02:00:00,403,2022012502,3,3.7,97,eor
2022-01-25 03:00:00,403,2022012503,3,3.6,97,eor
2022-01-25 04:00:00,403,2022012504,3,3.1,94,eor
2022-01-25 05:00:00,403,2022012505,3,3,93,eor
2022-01-25 06:00:00,403,2022012506,3,3.1,92,eor
2022-01-25 07:00:00,403,2022012507,3,3,92,eor
2022-01-25 08:00:00,403,2022012508,3,3,93,eor
2022-01-25 09:00:00,403,2022012509,3,3.2,94,eor
2022-01-25 10:00:00,403,2022012510,3,3.6,94,eor
2022-01-25 11:00:00,403,2022012511,3,3.8,95,eor
2022-01-25 12:00:00,403,2022012512,3,4.3,94,eor
2022-01-25 13:00:00,403,2022012513,3,4.5,92,eor
2022-01-25 14:00:00,403,2022012514,3,4.4,94,eor
2022-01-25 15:00:00,403,2022012515,3,4.3,95,eor
2022-01-25 16:00:00,403,2022012516,3,4.2,97,eor
2022-01-25 17:00:00,403,2022012517,3,4.2,97,eor
2022-01-25 18:00:00,403,2022012518,3,4.1,98,eor
2022-01-25 19:00:00,403,2022012519,3,4.1,98,eor
2022-01-25 20:00:00,403,2022012520,3,4,98,eor
2022-01-25 21:00:00,403,2022012521,3,3.9,98,eor
2022-01-25 22:00:00,403,2022012522,3,3.9,98,eor
2022-01-25 23:00:00,403,2022012523,3,3.8,98,eor
2022-01-26 00:00:00,403,2022012600,3,3.8,98,eor
2022-01-26 01:00:00,403,2022012601,3,3.7,98,eor
2022-01-26 02:00:00,403,2022012602,3,3.7,98,eor
2022-01-26 03:00:00,403,2022012603,3,3.6,98,eor
2022-01-26 04:00:00,403,2022012604,3,3.4,98,eor
2022-01-26 05:00:00,403,2022012605,3,2.9,98,eor
2022-01-26 06:00:00,403,2022012606,3,2.7,97,eor
2022-01-26 07:00:00,403,2022012607,3,2.5,97,eor
2022-01-26 08:00:00,403,2022012608,3,2.6,96,eor
2022-01-26 09:00:00,403,2022012609,3,2.6,95,eor
2022-01-26 10:00:00,403,2022012610,3,2.9,94,eor
2022-01-26 11:00:00,403,2022012611,3,3.1,94,eor
2022-01-26 12:00:00,403,2022012612,3,3,90,eor
2022-01-26 13:00:00,403,2022012613,3,2.3,94,eor
2022-01-26 14:00:00,403,2022012614,3,1.9,93,eor
2022-01-26 15:00:00,403,2022012615,3,1.6,90,eor
2022-01-26 16:00:00,403,2022012616,3,1.7,90,eor
2022-01-26 17:00:00,403,2022012617,3,1.9,91,eor
2022-01-26 18:00:00,403,2022012618,3,1.9,93,eor
2022-01-26 19:00:00,403,2022012619,3,2.2,91,eor
2022-01-26 20:00:00,403,2022012620,3,2.3,92,eor
2022-01-26 21:00:00,403,2022012621,3,2.6,92,eor
2022-01-26 22:00:00,403,2022012622,3,2.6,93,eor
2022-01-26 23:00:00,403,2022012623,3,2.8,92,eor
2022-01-27 00:00:00,403,2022012700,3,3.1,90,eor
2022-01-27 01:00:00,403,2022012701,3,2.9,94,eor
2022-01-27 02:00:00,403,2022012702,3,3.1,91,eor
2022-01-27 03:00:00,403,2022012703,3,3.3,90,eor
2022-01-27 04:00:00,403,2022012704,3,3.5,89,eor
2022-01-27 05:00:00,403,2022012705,3,4,84,eor
2022-01-27 06:00:00,403,2022012706,3,4,81,eor
2022-01-27 07:00:00,403,2022012707,3,3.6,85,eor
2022-01-27 08:00:00,403,2022012708,3,3.7,81,eor
2022-01-27 09:00:00,403,2022012709,3,3.8,78,eor
2022-01-27 10:00:00,403,2022012710,3,3.3,83,eor
2022-01-27 11:00:00,403,2022012711,3,3,94,eor
2022-01-27 12:00:00,403,2022012712,3,3.3,96,eor
2022-01-27 13:00:00,403,2022012713,3,3.5,97,eor
2022-01-27 14:00:00,403,2022012714,3,4.7,96,eor
2022-01-27 15:00:00,403,2022012715,3,5.3,94,eor
2022-01-27 16:00:00,403,2022012716,3,5.8,92,eor
2022-01-27 17:00:00,403,2022012717,3,5.9,90,eor
2022-01-27 18:00:00,403,2022012718,3,6.1,87,eor
2022-01-27 19:00:00,403,2022012719,3,6.3,80,eor
2022-01-27 20:00:00,403,2022012720,3,5.6,72,eor
2022-01-27 21:00:00,403,2022012721,3,5.3,74,eor
2022-01-27 22:00:00,403,2022012722,3,5.1,73,eor
2022-01-27 23:00:00,403,2022012723,3,5.1,73,eor
2022-01-28 00:00:00,403,2022012800,3,5.2,70,eor
2022-01-28 01:00:00,403,2022012801,3,5.3,68,eor
2022-01-28 02:00:00,403,2022012802,3,5,68,eor
2022-01-28 03:00:00,403,2022012803,3,4.8,70,eor
2022-01-28 04:00:00,403,2022012804,3,5.1,67,eor
2022-01-28 05:00:00,403,2022012805,3,5.1,66,eor
2022-01-28 06:00:00,403,2022012806,3,5,66,eor
2022-01-28 07:00:00,403,2022012807,3,5,66,eor
2022-01-28 08:00:00,403,2022012808,3,4.6,64,eor
2022-01-28 09:00:00,403,2022012809,3,4.6,64,eor
2022-01-28 10:00:00,403,2022012810,3,5,61,eor
2022-01-28 11:00:00,403,2022012811,3,5.6,59,eor
2022-01-28 12:00:00,403,2022012812,3,5.8,58,eor
2022-01-28 13:00:00,403,2022012813,3,6,58,eor
2022-01-28 14:00:00,403,2022012814,3,6.3,59,eor
2022-01-28 15:00:00,403,2022012815,3,5.8,58,eor
2022-01-28 15:00:00,403,2022012815,3,5.8,58,eor
2022-01-28 17:00:00,403,2022012817,3,4.6,64,eor
2022-01-28 18:00:00,403,2022012818,3,4.2,63,eor
2022-01-28 19:00:00,403,2022012819,3,3.8,66,eor
2022-01-28 20:00:00,403,2022012820,3,3.7,70,eor
2022-01-28 21:00:00,403,2022012821,3,3.6,71,eor
2022-01-28 22:00:00,403,2022012822,3,3.3,73,eor
2022-01-28 23:00:00,403,2022012823,3,3.2,73,eor
2022-01-29 00:00:00,403,2022012900,3,3.1,74,eor
2022-01-29 01:00:00,403,2022012901,3,2.9,75,eor
2022-01-29 02:00:00,403,2022012902,3,2.9,77,eor
2022-01-29 03:00:00,403,2022012903,3,2.8,79,eor
2022-01-29 04:00:00,403,2022012904,3,2.7,88,eor
2022-01-29 05:00:00,403,2022012905,3,2.8,93,eor
2022-01-29 06:00:00,403,2022012906,3,3,94,eor
2022-01-29 07:00:00,403,2022012907,3,3.2,96,eor
2022-01-29 08:00:00,403,2022012908,3,3.5,97,eor
2022-01-29 09:00:00,403,2022012909,3,4,98,eor
2022-01-29 10:00:00,403,2022012910,3,4.9,98,eor
2022-01-29 11:00:00,403,2022012911,3,5.9,98,eor
2022-01-29 12:00:00,403,2022012912,3,6.9,94,eor
2022-01-29 13:00:00,403,2022012913,3,7.5,91,eor
2022-01-29 14:00:00,403,2022012914,3,8.7,80,eor
2022-01-29 15:00:00,403,2022012915,3,8.5,85,eor
2022-01-29 16:00:00,403,2022012916,3,8.9,81,eor
2022-01-29 17:00:00,403,2022012917,3,8.6,89,eor
2022-01-29 18:00:00,403,2022012918,3,8.7,92,eor
2022-01-29 19:00:00,403,2022012919,3,9.1,87,eor
2022-01-29 20:00:00,403,2022012920,3,9.2,66,eor
2022-01-29 21:00:00,403,2022012921,3,8,65,eor
2022-01-29 22:00:00,403,2022012922,3,7.4,62,eor
2022-01-29 23:00:00,403,2022012923,3,6.3,67,eor
2022-01-30 00:00:00,403,2022013000,3,6.2,63,eor
2022-01-30 01:00:00,403,2022013001,3,5.9,64,eor
2022-01-30 02:00:00,403,2022013002,3,6.3,60,eor
2022-01-30 03:00:00,403,2022013003,3,6.4,60,eor
2022-01-30 04:00:00,403,2022013004,3,5.7,64,eor
2022-01-30 05:00:00,403,2022013005,3,5.4,69,eor
2022-01-30 06:00:00,403,2022013006,3,5.5,66,eor
2022-01-30 07:00:00,403,2022013007,3,5.6,63,eor
2022-01-30 08:00:00,403,2022013008,3,6.2,57,eor
2022-01-30 09:00:00,403,2022013009,3,6.1,59,eor
2022-01-30 10:00:00,403,2022013010,3,6.5,57,eor
2022-01-30 11:00:00,403,2022013011,3,6.3,58,eor
2022-01-30 12:00:00,403,2022013012,3,6.6,56,eor
2022-01-30 13:00:00,403,2022013013,3,6.8,54,eor
2022-01-30 14:00:00,403,2022013014,3,6.8,54,eor
2022-01-30 15:00:00,403,2022013015,3,6.5,54,eor
2022-01-30 16:00:00,403,2022013016,3,6,55,eor
2022-01-30 17:00:00,403,2022013017,3,5.7,54,eor
2022-01-30 18:00:00,403,2022013018,3,5.5,53,eor
2022-01-30 19:00:00,403,2022013019,3,5,52,eor
2022-01-30 20:00:00,403,2022013020,3,4.8,54,eor
2022-01-30 21:00:00,403,2022013021,3,4.7,55,eor
2022-01-30 22:00:00,403,2022013022,3,4.5,57,eor
2022-01-30 23:00:00,403,2022013023,3,4.3,57,eor
2022-01-31 00:00:00,403,2022013100,3,4,59,eor
2022-01-31 01:00:00,403,2022013101,3,3.7,69,eor
2022-01-31 02:00:00,403,2022013102,3,3.4,71,eor
2022-01-31 03:00:00,403,2022013103,3,3.4,69,eor
2022-01-31 04:00:00,403,2022013104,3,3.1,69,eor
2022-01-31 05:00:00,403,2022013105,3,2.6,70,eor
2022-01-31 06:00:00,403,2022013106,3,2.4,71,eor
2022-01-31 07:00:00,403,2022013107,3,2.1,73,eor
2022-01-31 08:00:00,403,2022013108,3,2.1,73,eor
2022-01-31 09:00:00,403,2022013109,3,2.3,73,eor
2022-01-31 10:00:00,403,2022013110,3,2.9,71,eor
2022-01-31 11:00:00,403,2022013111,3,3.1,70,eor
2022-01-31 12:00:00,403,2022013112,3,3.6,70,eor
2022-01-31 13:00:00,403,2022013113,3,3.8,71,eor
2022-01-31 14:00:00,403,2022013114,3,4.3,69,eor
2022-01-31 15:00:00,403,2022013115,3,3.9,69,eor
2022-01-31 16:00:00,403,2022013116,3,3.3,71,eor
2022-01-31 17:00:00,403,2022013117,3,3.5,70,eor
2022-01-31 18:00:00,403,2022013118,3,3.4,71,eor
2022-01-31 19:00:00,403,2022013119,3,3.2,71,eor
2022-01-31 20:00:00,403,2022013120,3,1.7,79,eor
2022-01-31 21:00:00,403,2022013121,3,1.8,80,eor
2022-01-31 22:00:00,403,2022013122,3,1.4,82,eor
2022-01-31 23:00:00,403,2022013123,3,1.5,83,eor
2022-02-01 00:00:00,403,2022020100,3,1.4,88,eor
2022-02-01 01:00:00,403,2022020101,3,1.3,91,eor
2022-02-01 02:00:00,403,2022020102,3,1.4,93,eor
2022-02-01 03:00:00,403,2022020103,3,1.8,92,eor
2022-02-01 04:00:00,403,2022020104,3,1.9,91,eor
2022-02-01 05:00:00,403,2022020105,3,1.9,90,eor
2022-02-01 06:00:00,403,2022020106,3,1.3,95,eor
2022-02-01 07:00:00,403,2022020107,3,1.6,95,eor
2022-02-01 08:00:00,403,2022020108,3,1.7,95,eor
2022-02-01 09:00:00,403,2022020109,3,2.5,92,eor
2022-02-01 10:00:00,403,2022020110,3,2.9,89,eor
2022-02-01 11:00:00,403,2022020111,3,3.4,85,eor
2022-02-01 12:00:00,403,2022020112,3,3.9,82,eor
2022-02-01 13:00:00,403,2022020113,3,3.9,81,eor
2022-02-01 14:00:00,403,2022020114,3,3.2,89,eor
2022-02-01 15:00:00,403,2022020115,3,2.4,96,eor
2022-02-01 16:00:00,403,2022020116,3,2.8,96,eor
2022-02-01 17:00:00,403,2022020117,3,4.1,97,eor
2022-02-01 18:00:00,403,2022020118,3,5,97,eor
2022-02-01 19:00:00,403,2022020119,3,5.9,92,eor
2022-02-01 20:00:00,403,2022020120,3,6.1,90,eor
2022-02-01 21:00:00,403,2022020121,3,6.6,81,eor
2022-02-01 22:00:00,403,2022020122,3,6.1,80,eor
2022-02-01 23:00:00,403,2022020123,3,5.7,83,eor
2022-02-02 00:00:00,403,2022020200,3,5.6,84,eor
2022-02-02 01:00:00,403,2022020201,3,5.7,80,eor
2022-02-02 02:00:00,403,2022020202,3,5.7,78,eor
2022-02-02 03:00:00,403,2022020203,3,5.3,83,eor
2022-02-02 04:00:00,403,2022020204,3,5.1,86,eor
2022-02-02 05:00:00,403,2022020205,3,5.6,75,eor
2022-02-02 06:00:00,403,2022020206,3,5.6,74,eor
2022-02-02 07:00:00,403,2022020207,3,5.3,76,eor
2022-02-02 08:00:00,403,2022020208,3,5.8,73,eor
2022-02-02 09:00:00,403,2022020209,3,6.1,69,eor
2022-02-02 10:00:00,403,2022020210,3,6.2,66,eor
2022-02-02 11:00:00,403,2022020211,3,5.5,70,eor
2022-02-02 12:00:00,403,2022020212,3,6.4,60,eor
2022-02-02 13:00:00,403,2022020213,3,6.1,59,eor
2022-02-02 14:00:00,403,2022020214,3,6.4,54,eor
2022-02-02 15:00:00,403,2022020215,3,5.7,53,eor
2022-02-02 16:00:00,403,2022020216,3,4.6,69,eor
2022-02-02 17:00:00,403,2022020217,3,3.9,71,eor
2022-02-02 18:00:00,403,2022020218,3,3.6,73,eor
2022-02-02 19:00:00,403,2022020219,3,2.8,87,eor
2022-02-02 20:00:00,403,2022020220,3,2.7,87,eor
2022-02-02 21:00:00,403,2022020221,3,2.7,87,eor
2022-02-02 22:00:00,403,2022020222,3,2.1,86,eor
2022-02-02 23:00:00,403,2022020223,3,1.5,86,eor
2022-02-03 00:00:00,403,2022020300,3,1.2,90,eor
2022-02-03 01:00:00,403,2022020301,3,1,91,eor
2022-02-03 02:00:00,403,2022020302,3,1.1,92,eor
2022-02-03 03:00:00,403,2022020303,3,1.6,92,eor
2022-02-03 04:00:00,403,2022020304,3,1.5,93,eor
2022-02-03 05:00:00,403,2022020305,3,1.7,93,eor
2022-02-03 06:00:00,403,2022020306,3,1.7,91,eor
2022-02-03 07:00:00,403,2022020307,3,1.8,90,eor
2022-02-03 08:00:00,403,2022020308,3,2.3,89,eor
2022-02-03 09:00:00,403,2022020309,3,3.3,86,eor
2022-02-03 10:00:00,403,2022020310,3,4.2,86,eor
2022-02-03 11:00:00,403,2022020311,3,5.1,94,eor
2022-02-03 12:00:00,403,2022020312,3,5.3,97,eor
2022-02-03 13:00:00,403,2022020313,3,5.5,98,eor
2022-02-03 14:00:00,403,2022020314,3,5.9,99,eor
2022-02-03 15:00:00,403,2022020315,3,6.2,99,eor
2022-02-03 16:00:00,403,2022020316,3,6.4,100,eor
2022-02-03 17:00:00,403,2022020317,3,6.6,99,eor
2022-02-03 18:00:00,403,2022020318,3,6.5,99,eor
2022-02-03 19:00:00,403,2022020319,3,6.5,100,eor
2022-02-03 20:00:00,403,2022020320,3,6.5,100,eor
2022-02-03 21:00:00,403,2022020321,3,6.6,100,eor
2022-02-03 22:00:00,403,2022020322,3,6.6,100,eor
2022-02-03 23:00:00,403,2022020323,3,5.8,98,eor
2022-02-04 00:00:00,403,2022020400,3,5.7,98,eor
2022-02-04 01:00:00,403,2022020401,3,5.7,98,eor
2022-02-04 02:00:00,403,2022020402,3,5.6,98,eor
2022-02-04 03:00:00,403,2022020403,3,5.4,97,eor
2022-02-04 04:00:00,403,2022020404,3,5.3,97,eor
2022-02-04 05:00:00,403,2022020405,3,5.2,96,eor
2022-02-04 06:00:00,403,2022020406,3,5.1,96,eor
2022-02-04 07:00:00,403,2022020407,3,5.1,96,eor
2022-02-04 08:00:00,403,2022020408,3,5.3,94,eor
2022-02-04 09:00:00,403,2022020409,3,5.7,90,eor
2022-02-04 10:00:00,403,2022020410,3,5.9,87,eor
2022-02-04 11:00:00,403,2022020411,3,6.4,87,eor
2022-02-04 12:00:00,403,2022020412,3,7.2,82,eor
2022-02-04 13:00:00,403,2022020413,3,7.7,78,eor
2022-02-04 14:00:00,403,2022020414,3,8,76,eor
2022-02-04 15:00:00,403,2022020415,3,8,74,eor
2022-02-04 16:00:00,403,2022020416,3,8,72,eor
2022-02-04 17:00:00,403,2022020417,3,7.8,70,eor
2022-02-04 18:00:00,403,2022020418,3,7.7,70,eor
2022-02-04 19:00:00,403,2022020419,3,7.5,69,eor
2022-02-04 20:00:00,403,2022020420,3,7.4,70,eor
2022-02-04 21:00:00,403,2022020421,3,6.7,79,eor
2022-02-04 22:00:00,403,2022020422,3,6.9,79,eor
2022-02-04 23:00:00,403,2022020423,3,3.7,82,eor
2022-02-05 00:00:00,403,2022020500,3,3.2,86,eor
2022-02-05 01:00:00,403,2022020501,3,3.2,90,eor
2022-02-05 02:00:00,403,2022020502,3,3.6,84,eor
2022-02-05 03:00:00,403,2022020503,3,3.8,81,eor
2022-02-05 04:00:00,403,2022020504,3,3.6,84,eor
2022-02-05 05:00:00,403,2022020505,3,3.8,84,eor
2022-02-05 06:00:00,403,2022020506,3,3.8,81,eor
2022-02-05 07:00:00,403,2022020507,3,3.6,84,eor
2022-02-05 08:00:00,403,2022020508,3,2,94,eor
2022-02-05 09:00:00,403,2022020509,3,3.4,89,eor
2022-02-05 10:00:00,403,2022020510,3,3.9,84,eor
2022-02-05 11:00:00,403,2022020511,3,4.5,80,eor
2022-02-05 12:00:00,403,2022020512,3,5.1,76,eor
2022-02-05 13:00:00,403,2022020513,3,5.7,63,eor
2022-02-05 14:00:00,403,2022020514,3,5.8,62,eor
2022-02-05 15:00:00,403,2022020515,3,5.8,59,eor
2022-02-05 16:00:00,403,2022020516,3,5.5,58,eor
2022-02-05 17:00:00,403,2022020517,3,5.2,60,eor
2022-02-05 18:00:00,403,2022020518,3,5.3,58,eor
2022-02-05 19:00:00,403,2022020519,3,4.9,60,eor
2022-02-05 20:00:00,403,2022020520,3,4.9,63,eor
2022-02-05 21:00:00,403,2022020521,3,5,62,eor
2022-02-05 22:00:00,403,2022020522,3,5,62,eor
2022-02-05 23:00:00,403,2022020523,3,4.8,66,eor
2022-02-06 00:00:00,403,2022020600,3,4.2,76,eor
2022-02-06 01:00:00,403,2022020601,3,4.9,70,eor
2022-02-06 02:00:00,403,2022020602,3,5.1,69,eor
2022-02-06 03:00:00,403,2022020603,3,4.6,77,eor
2022-02-06 04:00:00,403,2022020604,3,4.2,87,eor
2022-02-06 05:00:00,403,2022020605,3,4.5,88,eor
2022-02-06 06:00:00,403,2022020606,3,4.7,90,eor
2022-02-06 07:00:00,403,2022020607,3,4.7,92,eor
2022-02-06 08:00:00,403,2022020608,3,5.1,91,eor
2022-02-06 09:00:00,403,2022020609,3,5.6,89,eor
2022-02-06 10:00:00,403,2022020610,3,6.1,89,eor
2022-02-06 11:00:00,403,2022020611,3,7.1,82,eor
2022-02-06 12:00:00,403,2022020612,3,7.7,74,eor
2022-02-06 13:00:00,403,2022020613,3,7.5,77,eor
2022-02-06 14:00:00,403,2022020614,3,7.4,74,eor
2022-02-06 15:00:00,403,2022020615,3,6.4,86,eor
2022-02-06 16:00:00,403,2022020616,3,5.9,91,eor
2022-02-06 17:00:00,403,2022020617,3,5.7,92,eor
2022-02-06 18:00:00,403,2022020618,3,5,92,eor
2022-02-06 19:00:00,403,2022020619,3,4.5,91,eor
2022-02-06 20:00:00,403,2022020620,3,4.4,91,eor
2022-02-06 21:00:00,403,2022020621,3,4.5,92,eor
2022-02-06 22:00:00,403,2022020622,3,4,92,eor
2022-02-06 23:00:00,403,2022020623,3,4,89,eor
2022-02-07 00:00:00,403,2022020700,3,3.9,88,eor
2022-02-07 01:00:00,403,2022020701,3,2.9,88,eor
2022-02-07 02:00:00,403,2022020702,3,2.8,83,eor
2022-02-07 03:00:00,403,2022020703,3,2.8,82,eor
2022-02-07 04:00:00,403,2022020704,3,2.5,86,eor
2022-02-07 05:00:00,403,2022020705,3,2.5,86,eor
2022-02-07 06:00:00,403,2022020706,3,2.7,85,eor
2022-02-07 07:00:00,403,2022020707,3,3,83,eor
2022-02-07 08:00:00,403,2022020708,3,3.4,82,eor
2022-02-07 09:00:00,403,2022020709,3,3.8,81,eor
2022-02-07 10:00:00,403,2022020710,3,4.5,77,eor
2022-02-07 11:00:00,403,2022020711,3,5.6,70,eor
2022-02-07 12:00:00,403,2022020712,3,6,59,eor
2022-02-07 13:00:00,403,2022020713,3,6.1,51,eor
2022-02-07 14:00:00,403,2022020714,3,6,53,eor
